,rooms,area,floor,total_floors,city,district,residential_complex,house_type,condition,bathroom,ceiling_height,house_age,floor_ratio,is_first_floor,is_last_floor,description_len,lat,lon,coordinates_found,price_per_m2,price
12287,2,42.0,1.0,4.0,Алматы,Ауэзовский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.7,57,0.25,1,0,384,43.2149014,76.87683609999999,0,666666.67,28000000
12288,1,48.38,3.0,9.0,Алматы,Турксибский р-н,Jeti Qazyna,монолитный,свободная планировка,совмещенный,3.0,0,0.3333333333333333,0,0,1265,43.3107502,76.95789,0,516742.46,25000000
12289,2,66.0,4.0,9.0,Алматы,Алатауский р-н,unknown,монолитный,свежий ремонт,unknown,2.65,15,0.4444444444444444,0,0,495,43.2609721,76.87274995,0,507575.76,33500000
12290,4,77.0,2.0,5.0,Астана,р-н Байконур,unknown,кирпичный,unknown,unknown,2.85,46,0.4,0,0,822,51.1563958,71.4432605,1,384415.58,29600000
12291,2,45.0,5.0,5.0,Алматы,Жетысуский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.85,46,1.0,0,1,179,43.2711002,76.9314325,0,622222.22,28000000
12292,2,44.1,6.0,9.0,Астана,Сарайшык р-н,Q Way,монолитный,свежий ремонт,совмещенный,2.7,1,0.6666666666666666,0,0,1278,51.1156014,71.5366572,1,675736.96,29800000
12293,3,100.0,5.0,16.0,Алматы,Бостандыкский р-н,Jazz-квартал,монолитный,свежий ремонт,2 с/у и более,2.95,6,0.3125,0,0,121,43.2329002,76.874871,1,1000000.0,100000000
12294,1,31.0,2.0,6.0,Алматы,Алатауский р-н,unknown,панельный,свежий ремонт,совмещенный,2.8,9,0.3333333333333333,0,0,232,43.2609721,76.87274995,0,661290.32,20500000
12295,1,38.0,4.0,9.0,Астана,Сарайшык р-н,"Баскару 2, 3, 4, 5",кирпичный,unknown,совмещенный,2.7,4,0.4444444444444444,0,0,0,51.1131693,71.487562,1,578947.37,22000000
12296,3,60.0,2.0,4.0,Алматы,Ауэзовский р-н,unknown,панельный,свежий ремонт,совмещенный,2.85,59,0.5,0,0,346,43.2149014,76.87683609999999,0,575000.0,34500000
12297,2,62.0,15.0,16.0,Астана,unknown,Сенатор,монолитный,unknown,unknown,3.0,9,0.9375,0,0,795,51.1277724,71.4742851,1,459677.42,28500000
12298,2,93.0,3.0,5.0,Астана,Есильский р-н,Черёмушки,монолитный,unknown,unknown,3.0,10,0.6,0,0,929,51.1087351,71.4269677,1,860215.05,80000000
12299,3,106.0,5.0,13.0,Астана,Нура р-н,Жагалау 4,иной,unknown,unknown,2.8,9,0.38461538461538464,0,0,533,51.1282205,71.3890349,0,372641.51,39500000
12300,3,81.0,6.0,9.0,Астана,Нура р-н,Nova city на Туране,монолитный,unknown,совмещенный,2.7,5,0.6666666666666666,0,0,323,51.1242768,71.396089,1,740740.74,60000000
12301,3,82.3,17.0,19.0,Астана,Сарайшык р-н,unknown,монолитный,unknown,unknown,3.0,12,0.8947368421052632,0,0,530,51.1222801,71.4759082,1,607533.4,49999999
12302,5,132.0,7.0,9.0,Астана,Алматы р-н,KURMET,кирпичный,свежий ремонт,2 с/у и более,3.0,4,0.7777777777777778,0,0,1517,50.2863628,57.1304409,1,871212.12,115000000
12303,2,46.49,3.0,6.0,Алматы,Алатауский р-н,Arena City. Park,монолитный,unknown,unknown,3.0,0,0.5,0,0,142,43.2609721,76.87274995,0,935685.09,43500000
12304,2,57.3,3.0,9.0,Астана,unknown,unknown,unknown,unknown,unknown,2.85,5,0.3333333333333333,0,0,124,51.1282205,71.4306682,1,453752.18,26000000
12305,2,42.0,2.0,12.0,Астана,Нура р-н,Delta,монолитный,unknown,unknown,3.0,1,0.16666666666666666,0,0,857,51.1258818,71.3681717,1,585714.29,24600000
12306,2,45.0,2.0,5.0,Шымкент,Туран р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.5,59,0.4,0,0,331,42.320894,69.5741346,1,388888.89,17500000
12308,2,62.0,3.0,5.0,Алматы,Жетысуский р-н,unknown,монолитный,"не новый, но аккуратный ремонт",раздельный,2.8,19,0.6,0,0,182,43.2711002,76.9314325,0,645161.29,40000000
12309,1,42.0,5.0,9.0,Алматы,Алатауский р-н,Athletic village,монолитный,"не новый, но аккуратный ремонт",совмещенный,3.0,9,0.5555555555555556,0,0,1497,43.2609721,76.87274995,0,592857.14,24900000
12310,3,80.0,4.0,9.0,Алматы,Ауэзовский р-н,unknown,монолитный,unknown,unknown,2.85,18,0.4444444444444444,0,0,584,43.2149014,76.87683609999999,0,731250.0,58500000
12311,2,65.0,7.0,9.0,Алматы,Наурызбайский р-н,Ulytau park,монолитный,свежий ремонт,unknown,2.7,1,0.7777777777777778,0,0,236,43.2169826,76.8078742,0,661538.46,43000000
12312,3,124.4,6.0,11.0,Алматы,Ауэзовский р-н,unknown,монолитный,unknown,2 с/у и более,3.1,15,0.5454545454545454,0,0,987,43.2149014,76.87683609999999,0,609324.76,75800000
12313,3,63.0,1.0,5.0,Шымкент,Туран р-н,unknown,панельный,свежий ремонт,раздельный,3.0,32,0.2,1,0,501,42.315744800000004,69.5883282,0,569841.27,35900000
12314,2,51.1,3.0,4.0,Алматы,Турксибский р-н,unknown,монолитный,unknown,раздельный,2.7,32,0.75,0,0,151,43.3107502,76.95789,0,606653.62,31000000
12315,3,120.0,18.0,20.0,Алматы,Алмалинский р-н,Манхеттен (29 квартал),монолитный,unknown,2 с/у и более,2.8,15,0.9,0,0,121,43.2433487,76.8771379,1,583325.0,69999000
12316,3,79.6,7.0,12.0,Астана,Есильский р-н,GreenLine.Flora,монолитный,unknown,2 с/у и более,3.0,2,0.5833333333333334,0,0,827,51.1222823,71.2806728,1,1193467.34,95000000
12317,1,40.1,2.0,9.0,Алматы,Ауэзовский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.85,37,0.2222222222222222,0,0,1324,43.2149014,76.87683609999999,0,810473.82,32500000
12318,3,102.0,2.0,13.0,Астана,Алматы р-н,Арыстан,монолитный,unknown,2 с/у и более,2.8,6,0.15384615384615385,0,0,534,51.1287399,71.48180165,0,446078.43,45500000
12319,3,60.0,5.0,5.0,Алматы,Бостандыкский р-н,unknown,панельный,свежий ремонт,раздельный,2.85,51,1.0,0,1,740,43.2261794,76.89391225,0,575000.0,34500000
12320,4,116.5,8.0,17.0,Астана,Нура р-н,UIA.DARYN,монолитный,unknown,2 с/у и более,3.0,0,0.47058823529411764,0,0,1366,50.2590518,57.1038533,1,618025.75,72000000
12321,3,110.0,4.0,7.0,Астана,Есильский р-н,Жансая,монолитный,"не новый, но аккуратный ремонт",2 с/у и более,3.1,22,0.5714285714285714,0,0,632,51.1296007,71.4161096,1,700000.0,77000000
12322,1,29.0,3.0,9.0,Алматы,Турксибский р-н,Jeti Qazyna,монолитный,черновая отделка,unknown,3.0,0,0.3333333333333333,0,0,349,43.3107502,76.95789,0,568965.52,16500000
12323,1,39.0,8.0,10.0,Алматы,Наурызбайский р-н,Alma City,монолитный,unknown,совмещенный,2.7,7,0.8,0,0,1219,43.2169826,76.8078742,0,602564.1,23500000
12324,1,40.0,3.0,5.0,Алматы,Жетысуский р-н,unknown,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.85,19,0.6,0,0,476,43.2711002,76.9314325,0,692500.0,27700000
12325,2,63.6,6.0,9.0,Астана,Сарайшык р-н,Баскару,кирпичный,свежий ремонт,совмещенный,2.7,4,0.6666666666666666,0,0,717,51.1282205,71.4306682,1,566037.74,36000000
12327,4,143.0,3.0,4.0,Астана,Нура р-н,Триумфальный,монолитный,свежий ремонт,2 с/у и более,3.0,11,0.75,0,0,601,51.1382273,71.4149111,1,874125.87,125000000
12328,2,47.3,5.0,12.0,Алматы,Наурызбайский р-н,DASTUR,монолитный,unknown,unknown,3.0,0,0.4166666666666667,0,0,347,43.2169826,76.8078742,0,813953.49,38500000
12329,1,41.0,2.0,5.0,Алматы,Жетысуский р-н,unknown,панельный,"не новый, но аккуратный ремонт",раздельный,2.8,42,0.4,0,0,0,43.2711002,76.9314325,0,573170.73,23500000
12330,1,28.79,4.0,6.0,Алматы,unknown,Arena City. Sport,монолитный,черновая отделка,совмещенный,3.0,1,0.6666666666666666,0,0,123,43.0110677,76.9470047,1,677318.51,19500000
12331,2,105.0,11.0,19.0,Алматы,unknown,Тенгиз Тауэрс,монолитный,свежий ремонт,совмещенный,3.0,10,0.5789473684210527,0,0,1657,43.2348065,76.9212701,1,914285.71,96000000
12332,2,66.2,2.0,4.0,Шымкент,Аль-Фарабийский р-н,unknown,кирпичный,unknown,раздельный,2.9,46,0.5,0,0,694,42.3146962,69.5899715,0,350453.17,23200000
12333,2,52.6,3.0,3.0,Шымкент,Аль-Фарабийский р-н,unknown,кирпичный,"не новый, но аккуратный ремонт",раздельный,2.85,56,1.0,0,1,799,42.3127131,69.6019759,1,361216.73,19000000
12334,2,52.4,10.0,12.0,Астана,Алматы р-н,unknown,монолитный,unknown,unknown,2.85,13,0.8333333333333334,0,0,938,51.1247633,71.4847403,1,467557.25,24500000
12335,1,46.5,7.0,10.0,Алматы,Ауэзовский р-н,unknown,монолитный,unknown,unknown,3.0,18,0.7,0,0,0,43.2105838,76.8828976,1,967741.94,45000000
12336,2,50.0,8.0,12.0,Алматы,Жетысуский р-н,Gul-Ana,монолитный,unknown,раздельный,2.8,4,0.6666666666666666,0,0,1265,43.2614023,76.8921138,1,740000.0,37000000
12337,2,72.6,6.0,12.0,Алматы,Медеуский р-н,Восточный Парк,монолитный,свежий ремонт,2 с/у и более,3.0,8,0.5,0,0,1335,43.8699342,77.0754672,1,1129476.58,82000000
12338,1,38.0,8.0,16.0,Астана,Есильский р-н,Поколение Бизнес,монолитный,свободная планировка,совмещенный,3.0,2,0.5,0,0,231,51.1079256,71.4273513,0,1184210.53,45000000
12339,2,57.8,11.0,12.0,Астана,Алматы р-н,Geneva 1,кирпичный,unknown,совмещенный,3.0,2,0.9166666666666666,0,0,1088,51.1096549,71.5049993,1,657439.45,38000000
12340,2,54.2,8.0,9.0,Алматы,Наурызбайский р-н,Nurly Dala,монолитный,свежий ремонт,совмещенный,2.69,6,0.8888888888888888,0,0,322,43.1894256,77.0163427,1,590405.9,32000000
12341,2,37.3,8.0,9.0,Астана,Алматы р-н,unknown,монолитный,unknown,unknown,2.85,9,0.8888888888888888,0,0,1243,51.1608578,71.4579831,1,579088.47,21600000
12342,2,74.0,12.0,12.0,Астана,Сарыарка р-н,Жагалау,монолитный,unknown,unknown,3.0,18,1.0,0,1,73,51.159412,71.4079944,1,564864.86,41800000
12343,3,40.0,7.0,9.0,Алматы,Наурызбайский р-н,Alma City,монолитный,свежий ремонт,раздельный,2.7,5,0.7777777777777778,0,0,1000,43.225519,76.786947,1,700000.0,28000000
12344,2,66.0,3.0,3.0,Алматы,Бостандыкский р-н,Lancashire,монолитный,черновая отделка,unknown,3.2,3,1.0,0,1,0,43.2261794,76.89391225,0,909090.91,60000000
12345,2,48.0,6.0,6.0,Астана,Алматы р-н,unknown,панельный,unknown,раздельный,2.7,19,1.0,0,1,1104,51.1287399,71.48180165,0,395833.33,19000000
12346,2,45.6,7.0,9.0,Алматы,Ауэзовский р-н,Уш Сункар,монолитный,свежий ремонт,совмещенный,2.65,6,0.7777777777777778,0,0,31,43.2149014,76.87683609999999,0,712719.3,32500000
12347,2,42.6,6.0,12.0,Алматы,Алмалинский р-н,Auezov City,монолитный,unknown,unknown,2.7,4,0.5,0,0,196,43.2604484,76.9014153,1,1021126.76,43500000
12348,2,38.2,1.0,10.0,Астана,Есильский р-н,Коркем 4,монолитный,unknown,совмещенный,2.7,5,0.1,1,0,403,51.1012531,71.4297829,1,798429.32,30500000
12349,3,98.5,8.0,9.0,Алматы,Бостандыкский р-н,unknown,монолитный,"не новый, но аккуратный ремонт",2 с/у и более,3.0,19,0.8888888888888888,0,0,628,43.1976564,76.8939349,1,761421.32,75000000
12350,1,33.0,3.0,4.0,Алматы,Бостандыкский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.85,48,0.75,0,0,17,43.2261794,76.89391225,0,757575.76,25000000
12351,2,63.0,18.0,19.0,Алматы,Бостандыкский р-н,Айгерим,монолитный,unknown,совмещенный,3.0,14,0.9473684210526315,0,0,129,43.1953342,76.8932249,1,873015.87,55000000
12352,2,45.0,2.0,5.0,Алматы,Алмалинский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.85,52,0.4,0,0,383,43.2621765,76.92638,1,711111.11,32000000
12353,3,61.0,2.0,4.0,Алматы,Алмалинский р-н,unknown,панельный,свежий ремонт,2 с/у и более,2.7,52,0.5,0,0,1013,43.2657178,76.9400178,1,795081.97,48500000
12354,3,89.9,5.0,9.0,Алматы,Турксибский р-н,unknown,unknown,unknown,совмещенный,3.0,3,0.5555555555555556,0,0,209,43.3107502,76.95789,0,723025.58,65000000
12355,2,74.0,7.0,10.0,Астана,Нура р-н,GreenLine.Зеленый квартал,монолитный,"не новый, но аккуратный ремонт",раздельный,3.0,9,0.7,0,0,519,51.1325794,71.3682277,1,878378.38,65000000
12356,1,44.0,2.0,9.0,Алматы,Алатауский р-н,unknown,unknown,требует ремонта,unknown,2.85,13,0.2222222222222222,0,0,839,43.2609721,76.87274995,0,522727.27,23000000
12357,3,113.0,13.0,20.0,Астана,Есильский р-н,Dara Residence,монолитный,unknown,2 с/у и более,3.0,1,0.65,0,0,144,51.1331421,71.4323719,1,1654867.26,187000000
12358,4,115.5,10.0,18.0,Астана,Нура р-н,Evolution,монолитный,черновая отделка,раздельный,3.0,1,0.5555555555555556,0,0,98,51.1030123,71.3959146,1,969696.97,112000000
12359,2,45.0,1.0,4.0,Алматы,Бостандыкский р-н,unknown,панельный,"не новый, но аккуратный ремонт",раздельный,2.85,57,0.25,1,0,529,43.2315461,76.8984585,1,633333.33,28500000
12360,2,53.0,4.0,5.0,Алматы,Жетысуский р-н,unknown,кирпичный,свежий ремонт,unknown,2.85,38,0.8,0,0,168,43.3169004,76.9271418,1,539622.64,28600000
12361,2,70.0,5.0,13.0,Алматы,Алатауский р-н,unknown,монолитный,unknown,2 с/у и более,2.8,8,0.38461538461538464,0,0,98,43.2609721,76.87274995,0,478571.43,33500000
12362,2,52.0,7.0,7.0,Алматы,Алатауский р-н,Tayanar,монолитный,unknown,unknown,2.75,0,1.0,0,1,290,43.2609721,76.87274995,0,553846.15,28800000
12363,1,39.51,7.0,9.0,Астана,unknown,GAUHARTAS 2,кирпичный,unknown,unknown,3.0,0,0.7777777777777778,0,0,523,50.2590518,57.1038533,1,615034.17,24300000
12364,2,76.2,14.0,16.0,Алматы,Бостандыкский р-н,Оркендеу,монолитный,unknown,раздельный,3.0,10,0.875,0,0,518,43.2364634,76.8933804,1,860892.39,65600000
12365,2,60.0,2.0,8.0,Астана,Сарыарка р-н,The House,кирпичный,"не новый, но аккуратный ремонт",совмещенный,2.7,5,0.25,0,0,567,51.17501,71.3814396,1,533333.33,32000000
12366,1,40.0,5.0,13.0,Алматы,Жетысуский р-н,Jetisu Park,монолитный,unknown,совмещенный,2.7,1,0.38461538461538464,0,0,208,43.2883103,76.9499071,1,812500.0,32500000
12367,1,35.3,6.0,10.0,Астана,Сарыарка р-н,Шанырак на Дукенулы,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.7,16,0.6,0,0,755,51.1810126,71.4376148,1,467422.1,16500000
12368,1,40.0,5.0,9.0,Алматы,Ауэзовский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.85,38,0.5555555555555556,0,0,285,43.2149014,76.87683609999999,0,662500.0,26500000
12369,3,53.0,4.0,5.0,Астана,Сарыарка р-н,unknown,панельный,unknown,совмещенный,2.85,39,0.8,0,0,665,51.1935701,71.3905351,1,396226.42,21000000
12370,2,42.3,12.0,13.0,Астана,Нура р-н,Комсомольский,монолитный,unknown,совмещенный,2.8,4,0.9230769230769231,0,0,355,51.1416498,71.3888983,1,638061.47,26990000
12371,2,92.0,10.0,16.0,Алматы,Наурызбайский р-н,Премьера,монолитный,свежий ремонт,совмещенный,2.8,5,0.625,0,0,680,43.2169826,76.8078742,0,375000.0,34500000
12372,2,54.6,8.0,12.0,Алматы,Жетысуский р-н,Gul-Ana,монолитный,unknown,совмещенный,2.8,4,0.6666666666666666,0,0,237,43.2614023,76.8921138,1,705128.21,38500000
12373,3,100.0,9.0,10.0,Астана,р-н Байконур,Эверест,монолитный,свежий ремонт,раздельный,2.7,17,0.9,0,0,934,51.1751465,71.4510061,1,410000.0,41000000
12374,4,74.0,3.0,4.0,Алматы,Медеуский р-н,unknown,кирпичный,unknown,unknown,2.85,50,0.75,0,0,780,43.2117823,76.9620172,1,891891.89,66000000
12375,3,65.0,4.0,5.0,Шымкент,Каратауский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.8,41,0.8,0,0,588,42.3512194,69.6236919,0,400000.0,26000000
12376,1,48.0,3.0,5.0,Алматы,Медеуский р-н,Koktobe city,монолитный,"не новый, но аккуратный ремонт",unknown,3.0,13,0.6,0,0,575,43.385304,76.9925007,1,1083333.33,52000000
12377,2,40.0,11.0,12.0,Алматы,Наурызбайский р-н,TANDAU,монолитный,unknown,совмещенный,3.0,1,0.9166666666666666,0,0,448,43.2804695,76.844197,1,912500.0,36500000
12378,2,81.0,2.0,18.0,Астана,Алматы р-н,La Vie,монолитный,unknown,2 с/у и более,3.15,1,0.1111111111111111,0,0,0,51.1289713,71.4926108,1,925925.93,75000000
12379,3,55.3,4.0,4.0,Алматы,Ауэзовский р-н,unknown,панельный,unknown,раздельный,2.7,53,1.0,0,1,92,43.2149014,76.87683609999999,0,632911.39,35000000
12380,2,53.2,1.0,9.0,Астана,Сарайшык р-н,Отау,панельный,unknown,unknown,2.7,5,0.1111111111111111,1,0,105,51.1282205,71.4306682,1,441729.32,23500000
12381,4,123.0,5.0,16.0,Шымкент,Каратауский р-н,Улы Дала,монолитный,unknown,unknown,3.0,1,0.6,0,0,110,42.3146962,69.5883282,1,656243.9,80718000
12382,5,230.0,1.0,3.0,Алматы,Медеуский р-н,Hill Town Almaty,кирпичный,свежий ремонт,2 с/у и более,3.2,5,0.3333333333333333,1,0,2035,43.1850749,76.9382033,1,1000000.0,230000000
12383,2,81.0,3.0,12.0,Алматы,Ауэзовский р-н,Apple Residence,монолитный,свежий ремонт,совмещенный,3.0,1,0.25,0,0,1290,43.1859023,76.8668195,1,1049382.72,85000000
12384,2,56.4,1.0,15.0,Астана,Сарыарка р-н,Жети Жол,кирпичный,свежий ремонт,unknown,3.0,5,0.06666666666666667,1,0,0,51.1930349,71.3303344,1,478723.4,27000000
12385,1,35.5,6.0,9.0,Алматы,Медеуский р-н,Everest Boulevard,монолитный,черновая отделка,unknown,3.0,0,0.6666666666666666,0,0,193,43.2849462,76.9892444,1,732394.37,26000000
12386,3,91.8,2.0,9.0,Астана,Нура р-н,Canada,кирпичный,"не новый, но аккуратный ремонт",2 с/у и более,3.0,5,0.2222222222222222,0,0,697,51.1398526,71.3851931,1,664488.02,61000000
12387,2,37.0,9.0,10.0,Астана,Есильский р-н,Otbasym,кирпичный,свежий ремонт,unknown,3.0,3,0.9,0,0,1255,51.1391171,71.3728231,1,775675.68,28700000
12388,2,55.0,7.0,7.0,Астана,Нура р-н,Шыгыс,кирпичный,свежий ремонт,совмещенный,2.7,6,1.0,0,1,382,51.1282205,71.3890349,0,581818.18,32000000
12389,3,72.0,3.0,3.0,Алматы,Бостандыкский р-н,unknown,монолитный,свободная планировка,unknown,2.85,1,1.0,0,1,958,43.1869745,76.9201045,1,1326388.89,95500000
12390,1,15.0,4.0,5.0,Алматы,Ауэзовский р-н,unknown,панельный,unknown,unknown,2.85,51,0.8,0,0,416,43.1729924,76.9076811,1,800000.0,12000000
12391,4,124.0,5.0,7.0,Шымкент,Каратауский р-н,Рубин,кирпичный,unknown,2 с/у и более,2.9,5,0.7142857142857143,0,0,126,42.3512194,69.6236919,0,629032.26,78000000
12392,3,85.0,14.0,14.0,Астана,Есильский р-н,Коркем 2,монолитный,unknown,совмещенный,2.5,10,1.0,0,1,720,51.110644,71.4273513,1,582352.94,49500000
12393,1,36.0,7.0,9.0,Астана,Есильский р-н,Триумф Есиль,монолитный,unknown,unknown,2.7,2,0.7777777777777778,0,0,69,51.1079256,71.4273513,0,777777.78,28000000
12394,2,50.0,8.0,12.0,Алматы,Алатауский р-н,Jar-Jar,монолитный,черновая отделка,совмещенный,3.0,0,0.6666666666666666,0,0,164,43.2609721,76.8721627,1,660000.0,33000000
12395,1,50.0,10.0,9.0,Алматы,Жетысуский р-н,Максима на Райымбека,монолитный,unknown,совмещенный,2.7,18,1.1111111111111112,0,0,219,43.2638902,76.8989107,1,530000.0,26500000
12396,3,72.6,3.0,6.0,Алматы,Медеуский р-н,unknown,кирпичный,свежий ремонт,unknown,2.85,53,0.5,0,0,1672,43.262748,76.9652904,1,1170798.9,85000000
12397,2,62.7,7.0,9.0,Астана,Алматы р-н,Baitas,монолитный,свежий ремонт,совмещенный,3.0,3,0.7777777777777778,0,0,521,51.133802,71.4696097,1,877192.98,55000000
12398,3,55.0,8.0,9.0,Астана,Сарыарка р-н,unknown,кирпичный,свежий ремонт,совмещенный,2.85,57,0.8888888888888888,0,0,571,51.1801203,71.4093691,1,390909.09,21500000
12399,2,44.0,3.0,5.0,Алматы,Медеуский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.85,54,0.6,0,0,709,43.2657178,76.9400178,1,715909.09,31500000
12400,1,21.0,2.0,5.0,Астана,Алматы р-н,unknown,кирпичный,unknown,unknown,2.85,17,0.4,0,0,764,51.1588465,71.499869,1,452380.95,9500000
12401,3,77.0,4.0,5.0,Шымкент,Аль-Фарабийский р-н,unknown,кирпичный,unknown,unknown,2.7,39,0.8,0,0,471,42.3293018,69.5981054,1,389610.39,30000000
12402,3,90.0,5.0,12.0,Астана,Сарайшык р-н,unknown,unknown,unknown,unknown,3.0,4,0.4166666666666667,0,0,32,50.3055079,57.1540108,1,755555.56,68000000
12403,2,60.0,15.0,15.0,Астана,Есильский р-н,Коркем 2,монолитный,unknown,unknown,3.0,10,1.0,0,1,543,51.110644,71.4273513,1,416666.67,25000000
12404,3,108.0,8.0,25.0,Алматы,Бостандыкский р-н,Mega Tower Almaty,монолитный,"не новый, но аккуратный ремонт",2 с/у и более,2.8,12,0.32,0,0,349,43.2021582,76.8900757,1,879629.63,95000000
12405,1,36.0,4.0,9.0,Астана,unknown,Hanzada,кирпичный,unknown,совмещенный,3.0,1,0.4444444444444444,0,0,196,51.1490108,71.362115,1,416666.67,15000000
12406,2,42.0,2.0,4.0,Алматы,Бостандыкский р-н,unknown,панельный,требует ремонта,совмещенный,2.85,65,0.5,0,0,491,43.2261794,76.89391225,0,714285.71,30000000
12407,1,42.0,4.0,6.0,Алматы,Наурызбайский р-н,Alma City,монолитный,unknown,совмещенный,2.8,7,0.6666666666666666,0,0,954,43.225519,76.786947,1,590476.19,24800000
12408,2,62.5,11.0,14.0,Шымкент,Абайский р-н,MUQAGALI,монолитный,unknown,unknown,3.0,1,0.7857142857142857,0,0,70,42.3146962,69.5883282,0,656000.0,41000000
12409,2,46.0,10.0,14.0,Астана,Есильский р-н,Времена года. Зима,монолитный,unknown,совмещенный,2.7,9,0.7142857142857143,0,0,47,51.1148872,71.4123378,1,717173.91,32990000
12410,2,40.0,16.0,20.0,Алматы,Бостандыкский р-н,Terracotta,монолитный,unknown,совмещенный,3.0,4,0.8,0,0,154,43.2823045,76.821622,1,950000.0,38000000
12411,3,95.5,9.0,10.0,Алматы,Ауэзовский р-н,unknown,монолитный,"не новый, но аккуратный ремонт",2 с/у и более,2.85,14,0.9,0,0,1043,43.2149014,76.87683609999999,0,522513.09,49900000
12412,1,31.0,2.0,6.0,Алматы,Алатауский р-н,unknown,панельный,свежий ремонт,совмещенный,2.8,9,0.3333333333333333,0,0,232,43.2793889,76.8210294,1,612903.23,19000000
12413,1,32.0,4.0,5.0,Алматы,Бостандыкский р-н,unknown,панельный,требует ремонта,unknown,2.85,50,0.8,0,0,45,43.2261794,76.89391225,0,796875.0,25500000
12414,1,38.0,2.0,5.0,Алматы,Ауэзовский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,3.1,37,0.4,0,0,204,43.2149014,76.87683609999999,0,652631.58,24800000
12415,2,52.6,2.0,13.0,Астана,Нура р-н,Жагалау 4,монолитный,свежий ремонт,совмещенный,2.7,3,0.15384615384615385,0,0,238,51.1282205,71.4306682,1,579847.91,30500000
12416,2,50.0,1.0,2.0,Шымкент,Енбекшинский р-н,unknown,unknown,unknown,совмещенный,2.85,67,0.5,1,0,666,42.3037287,69.5949221,1,400000.0,20000000
12417,1,36.5,8.0,9.0,Алматы,Алмалинский р-н,unknown,панельный,unknown,совмещенный,2.8,38,0.8888888888888888,0,0,353,43.2500749,76.9082224,0,767123.29,28000000
12418,2,55.0,5.0,6.0,Астана,Есильский р-н,Triumph Avenue,кирпичный,unknown,совмещенный,3.0,7,0.8333333333333334,0,0,141,51.1049242,71.43139,1,963636.36,53000000
12419,1,28.0,10.0,10.0,Алматы,Наурызбайский р-н,Alma City 3,монолитный,свежий ремонт,совмещенный,2.7,5,1.0,0,1,226,43.2169826,76.8078742,0,750000.0,21000000
12420,3,118.6,4.0,5.0,Астана,Алматы р-н,Ак Булак-3,кирпичный,unknown,unknown,3.2,23,0.8,0,0,1084,51.1287399,71.48180165,0,632377.74,75000000
12421,4,130.0,12.0,16.0,Алматы,Бостандыкский р-н,Jazz-квартал,монолитный,unknown,unknown,2.95,7,0.75,0,0,81,43.2329002,76.874871,1,961538.46,125000000
12422,3,66.0,1.0,9.0,Алматы,Ауэзовский р-н,unknown,панельный,"не новый, но аккуратный ремонт",раздельный,2.85,42,0.1111111111111111,1,0,632,43.2149014,76.87683609999999,0,621212.12,41000000
12423,3,70.0,4.0,7.0,Алматы,Медеуский р-н,unknown,кирпичный,свежий ремонт,раздельный,2.85,49,0.5714285714285714,0,0,1538,43.2502221,76.9515647,1,957142.86,67000000
12424,3,83.0,8.0,9.0,Алматы,Медеуский р-н,Vostochka.kz,монолитный,"не новый, но аккуратный ремонт",2 с/у и более,2.7,7,0.8888888888888888,0,0,418,43.25297095,76.95745545,0,518072.29,43000000
12425,4,75.3,2.0,4.0,Алматы,Ауэзовский р-н,unknown,кирпичный,"не новый, но аккуратный ремонт",раздельный,2.85,59,0.5,0,0,342,43.2149014,76.87683609999999,0,770252.32,58000000
12426,2,58.0,5.0,5.0,Алматы,Жетысуский р-н,unknown,кирпичный,"не новый, но аккуратный ремонт",раздельный,2.85,30,1.0,0,1,245,43.2711002,76.9314325,0,612068.97,35500000
12427,2,65.0,4.0,5.0,Астана,Есильский р-н,Green House,монолитный,unknown,раздельный,2.7,7,0.8,0,0,166,51.1079256,71.4273513,0,1015384.62,66000000
12428,4,83.0,4.0,5.0,Алматы,Бостандыкский р-н,unknown,панельный,"не новый, но аккуратный ремонт",раздельный,2.85,38,0.8,0,0,476,43.2261794,76.89391225,0,759036.14,63000000
12429,2,55.0,28.0,28.0,Астана,Сарыарка р-н,Grand Alatau,unknown,свежий ремонт,совмещенный,3.5,16,1.0,0,1,333,51.1620476,71.4187034,1,509090.91,28000000
12430,2,34.0,1.0,4.0,Алматы,Ауэзовский р-н,unknown,панельный,unknown,unknown,2.7,54,0.25,1,0,401,43.2149014,76.87683609999999,0,705882.35,24000000
12431,1,34.0,5.0,5.0,Алматы,Алмалинский р-н,unknown,панельный,свежий ремонт,unknown,2.85,44,1.0,0,1,123,43.2567984,76.9024212,1,752941.18,25600000
